year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
2021,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,613.2,Bcf/yr,44.6963873698826
2022,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,70.8,Million bbl/yr,28.23347509875373
2022,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,419.2,Bcf/yr,30.555651639684896
2023,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Oil & NGL,70.7,Million bbl/yr,28.19359730906622
2023,OMV,Investor-owned Company,549300V62YJ9HTLRI486,Natural Gas,361.0,Bcf/yr,26.3134309206256
1956,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,2.876,Million bbl/yr,1.1468852314126514
1956,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,4.096,Bcf/yr,0.298559038922112
1957,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,3.241,Million bbl/yr,1.2924391637720454
1957,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,4.764,Bcf/yr,0.3472498196838235
1958,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,3.258,Million bbl/yr,1.2992183880189214
1958,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,4.725,Bcf/yr,0.3444070944597118
1959,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,3.377,Million bbl/yr,1.3466729577470522
1959,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,4.794,Bcf/yr,0.3494365313946789
1960,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,3.37,Million bbl/yr,1.3438815124689272
1960,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.201,Bcf/yr,0.3791029202719493
1961,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,3.356,Million bbl/yr,1.3382986219126765
1961,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.15075,Bcf/yr,0.3754401781562667
1962,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,8.016,Million bbl/yr,3.1966036213504214
1962,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.1005,Bcf/yr,0.3717774360405841
1963,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,12.266,Million bbl/yr,4.891409683069396
1963,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.05025,Bcf/yr,0.3681146939249014
1964,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,16.965,Million bbl/yr,6.765267020485267
1964,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.0,Bcf/yr,0.3644519518092187
1965,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,22.494,Million bbl/yr,8.970110012307433
1965,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,5.3,Bcf/yr,0.3863190689177719
1966,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,35.624,Million bbl/yr,14.206063798276874
1966,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,14.126,Bcf/yr,1.0296496542514049
1967,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,43.4,Million bbl/yr,17.306960724377277
1967,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,16.439,Bcf/yr,1.1982451271583494
1968,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,43.552,Million bbl/yr,17.367574964702293
1968,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,21.347,Bcf/yr,1.5559911630542784
1969,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,51.724,Million bbl/yr,20.62638793796522
1969,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,25.744,Bcf/yr,1.8764902094753049
1970,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,52.596,Million bbl/yr,20.97412226404026
1970,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,23.873,Bcf/yr,1.740112289108296
1971,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,52.091,Million bbl/yr,20.772739426118363
1971,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,25.921,Bcf/yr,1.889391808569352
1972,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,56.965,Million bbl/yr,22.71638289548737
1972,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,32.736,Bcf/yr,2.386139818885317
1973,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,55.388,Million bbl/yr,22.087510152115414
1973,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,32.242,Bcf/yr,2.350131966046566
1974,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,55.733,Million bbl/yr,22.225088526537306
1974,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,25.32,Bcf/yr,1.845584683961884
1975,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,61.611,Million bbl/yr,24.569105004368865
1975,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,35.244,Bcf/yr,2.5689489179128207
1976,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,64.632,Million bbl/yr,25.7738130308284
1976,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,53.784,Bcf/yr,3.920336755221404
1977,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,72.635,Million bbl/yr,28.965232539519445
1977,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,53.088,Bcf/yr,3.869605043529561
1978,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,82.49,Million bbl/yr,32.895188713223085
1978,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,52.392,Bcf/yr,3.8188733318377177
1979,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,89.425,Million bbl/yr,35.660713428051565
1979,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,51.696,Bcf/yr,3.7681416201458746
1980,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,66.43,Million bbl/yr,26.490815689409747
1980,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,51.0,Bcf/yr,3.717409908454032
1981,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,118.625,Million bbl/yr,47.30502801680312
1981,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,64.0,Bcf/yr,4.664984983158
1982,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,142.715,Million bbl/yr,56.91158755252312
1982,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,89.0,Bcf/yr,6.487244742204094
1983,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,175.565,Million bbl/yr,70.01144146486861
1983,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,106.0,Bcf/yr,7.7263813783554385
1984,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,190.165,Million bbl/yr,75.83359875924437
1984,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,113.0,Bcf/yr,8.236614110888343
1985,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,227.03,Million bbl/yr,90.5345459275432
1985,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,135.0,Bcf/yr,9.840202698848906
1986,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,231.775,Million bbl/yr,92.42674704821533
1986,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,180.0,Bcf/yr,13.120270265131875
1987,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,222.3,Million bbl/yr,88.6483264753242
1987,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,269.1,Bcf/yr,19.61480404637216
1988,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,232.0,Million bbl/yr,92.51647207501219
1988,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,312.3,Bcf/yr,22.7636689100038
1989,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,246.7,Million bbl/yr,98.37850715907548
1989,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,374.4,Bcf/yr,27.2901621514743
1990,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,243.1,Million bbl/yr,96.94290673032526
1990,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,437.7,Bcf/yr,31.904123861379013
1991,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,227.4,Million bbl/yr,90.68209374938698
1991,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,484.7,Bcf/yr,35.32997220838567
1992,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,204.4,Million bbl/yr,81.51020212126076
1992,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,569.4,Bcf/yr,41.50378827203383
1993,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,194.9,Million bbl/yr,77.72181210094776
1993,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,551.6,Bcf/yr,40.20633932359302
1994,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,228.1,Million bbl/yr,90.9612382771995
1994,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,600.7,Bcf/yr,43.785257490359555
1995,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,255.5,Million bbl/yr,101.88775265157592
1995,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,691.2,Bcf/yr,50.381837818106405
1996,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,239.4,Million bbl/yr,95.4674285118876
1996,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,761.4,Bcf/yr,55.49874322150784
1997,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,242.0,Million bbl/yr,96.50425104376272
1997,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,789.4,Bcf/yr,57.53967415163945
1998,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,211.5,Million bbl/yr,84.34152518907362
1998,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,650.2,Bcf/yr,47.393331813270805
1999,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,197.6,Million bbl/yr,78.79851242251038
1999,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,664.5,Bcf/yr,48.435664395445166
2000,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,191.9,Million bbl/yr,76.52547841032259
2000,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,868.7,Bcf/yr,63.31988210733368
2001,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,195.1,Million bbl/yr,77.80156768032275
2001,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,895.6,Bcf/yr,65.28063360806726
2002,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,192.0,Million bbl/yr,76.5653562000101
2002,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,897.6,Bcf/yr,65.42641438879096
2003,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,201.3,Million bbl/yr,80.2739906409481
2003,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,918.1,Bcf/yr,66.92066739120875
2004,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,217.646025,Million bbl/yr,86.79242411271511
2004,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,907.6,Bcf/yr,66.15531829240939
2005,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,202.399625,Million bbl/yr,80.71249678579933
2005,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,811.2,Bcf/yr,59.128684661527664
2006,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,214.494125,Million bbl/yr,85.53551605955462
2006,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,849.1522175,Bcf/yr,61.89503661020026
2007,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,228.13159,Million bbl/yr,90.97383567096176
2007,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,887.104435,Bcf/yr,64.66138855887284
2008,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,222.55346,Million bbl/yr,88.74940072106614
2008,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,898.0519818,Bcf/yr,65.4593595186294
2009,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,246.9477,Million bbl/yr,98.47728444413144
2009,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,983.51347595,Bcf/yr,71.68868118812932
2010,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,241.5235,Million bbl/yr,96.31423337590176
2010,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,988.10438266,Bcf/yr,72.02331417033604
2011,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,222.04036,Million bbl/yr,88.54478778217955
2011,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,894.16736844,Bcf/yr,65.17620853441417
2012,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,219.80471,Million bbl/yr,87.65325997703084
2012,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,900.87715517,Bcf/yr,65.6652875084086
2013,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,213.28834,Million bbl/yr,85.05467565317117
2013,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,894.87366178,Bcf/yr,65.22769053167674
2014,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,190.5067,Million bbl/yr,75.96986116660658
2014,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,877.5694749500002,Bcf/yr,63.966381598743766
2015,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,190.1402,Million bbl/yr,75.8237090674019
2015,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,818.24083439,Bcf/yr,59.64189382868784
2016,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,190.0669,Million bbl/yr,75.79447864756095
2016,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,795.6394475100002,Bcf/yr,57.9944699162856
2017,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,187.2082,Million bbl/yr,74.65449227376422
2017,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,821.77230109,Bcf/yr,59.89930381500071
2018,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,186.43855,Million bbl/yr,74.34757286543433
2018,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,869.09395487,Bcf/yr,63.34859763159291
2019,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,177.61323000000002,Million bbl/yr,70.828230316585
2019,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,911.47155527,Bcf/yr,66.43751746734713
2020,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,171.17749,Million bbl/yr,68.26179945455036
2020,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,879.193949632,Bcf/yr,64.08479019244767
2021,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,165.16689000000002,Million bbl/yr,65.86490502759317
2021,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,805.739442272,Bcf/yr,58.73066247714036
2022,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,159.11231,Million bbl/yr,63.4504723487314
2022,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,765.62198056,Bcf/yr,55.806485032626355
2023,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Oil & NGL,157.48505,Million bbl/yr,62.80155702826249
2023,ONGC,State-owned Entity,335800FPDZ9MRSNO7N41,Natural Gas,754.0034551169998,Bcf/yr,54.959606177657065
1998,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,1.5,Million bbl/yr,0.5981668453125789
1998,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,158.9,Bcf/yr,11.582283028496974
1999,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,1.6,Million bbl/yr,0.6380446350000842
1999,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,153.0333333,Bcf/yr,11.15465940261114
2000,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,2.5,Million bbl/yr,0.9969447421876316
2000,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,147.1666667,Bcf/yr,10.727035784014353
2001,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,3.4,Million bbl/yr,1.355844849375179
2001,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,141.3,Bcf/yr,10.299412158128522
2002,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,3.4,Million bbl/yr,1.355844849375179
2002,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,141.3,Bcf/yr,10.299412158128522
2003,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,54.03333333,Million bbl/yr,21.54729902648608
2003,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,145.0333333,Bcf/yr,10.571536279716394
2004,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,104.6666667,Million bbl/yr,41.738753219548094
2004,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,148.7666667,Bcf/yr,10.8436604085933
2005,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,155.3,Million bbl/yr,61.93020738469567
2005,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,152.5,Bcf/yr,11.115784530181177
2006,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,136.4,Million bbl/yr,54.39330513375717
2006,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,151.9,Bcf/yr,11.072050295964065
2007,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,133.5,Million bbl/yr,53.23684923281952
2007,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,151.9,Bcf/yr,11.072050295964065
2008,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,131.7,Million bbl/yr,52.519049018444434
2008,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,148.35,Bcf/yr,10.81328941017952
2009,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,129.9,Million bbl/yr,51.801248804069346
2009,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,144.8,Bcf/yr,10.554528524394977
2010,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,3.701889,Million bbl/yr,1.4762315098848915
2010,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,149.02789474,Bcf/yr,10.86270142240236
2011,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,3.458052,Million bbl/yr,1.3789947038445691
2011,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,152.91250811,Bcf/yr,11.145852407346498
2012,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,3.635388,Million bbl/yr,1.4497123809648036
2012,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,152.45341743900002,Bcf/yr,11.112389109125829
2013,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,8.120511,Million bbl/yr,3.2382802981307304
2013,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,161.811804194,Bcf/yr,11.794525572854884
2014,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,9.9799786,Million bbl/yr,3.979794876966032
2014,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,165.3764769677,Bcf/yr,12.054355962842116
2015,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,11.8501976,Million bbl/yr,4.725596876481797
2015,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,169.9147305971,Bcf/yr,12.385151041450136
2016,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,11.7075476,Million bbl/yr,4.66871120949257
2016,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,175.4073196192,Bcf/yr,12.785507999368184
2017,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,11.442933,Million bbl/yr,4.563188755822136
2017,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,181.456884179,Bcf/yr,13.226463121651175
2018,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,12.854555,Million bbl/yr,5.126112408164691
2018,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,182.462376182,Bcf/yr,13.299753826255564
2019,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,12.061244,Million bbl/yr,4.809757516016846
2019,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,179.928220163,Bcf/yr,13.115038204792834
2020,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,12.637336,Million bbl/yr,5.03949027218339
2020,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,181.91649484,Bcf/yr,13.259964322145937
2021,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,13.02078,Million bbl/yr,5.192399264072747
2021,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,211.21512180000005,Bcf/yr,15.395552678326377
2022,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,29.046842,Million bbl/yr,11.583238563621945
2022,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,554.58008232,Bcf/yr,40.42355868720824
2023,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Oil & NGL,17.49007,Million bbl/yr,6.974653330797452
2023,Orlen,Investor-owned Company,259400VVMM70CQREJT74,Natural Gas,298.67658,Bcf/yr,21.770652508140454
1987,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,23.6,Million bbl/yr,9.41115836625124
1987,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,210.0,Bcf/yr,15.306981975987188
1988,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,28.9,Million bbl/yr,11.52468121968902
1988,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,251.2,Bcf/yr,18.310066058895153
1989,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,31.1,Million bbl/yr,12.401992592814135
1989,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,240.3,Bcf/yr,17.515560803951058
1990,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,39.0,Million bbl/yr,15.552337978127053
1990,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,233.3,Bcf/yr,17.00532807141815
1991,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,40.2,Million bbl/yr,16.030871454377117
1991,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,234.6,Bcf/yr,17.100085578888542
1992,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,46.9,Million bbl/yr,18.702683363439967
1992,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,286.0,Bcf/yr,20.846651643487316
1993,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,56.6,Million bbl/yr,22.57082896312798
1993,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,326.1,Bcf/yr,23.769556296997248
1994,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,64.894,Million bbl/yr,25.87829283980966
1994,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,372.767,Bcf/yr,27.17113214401341
1995,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Oil & NGL,72.771,Million bbl/yr,29.019466333494453
1995,Ovintiv,Investor-owned Company,2549003MEX7YMKLGI239,Natural Gas,410.719,Bcf/yr,29.937468239026103
